Majority class,Transcript length only,Surface statistics,LLM features (logreg),Surface + LLM features,TF-IDF word 1-2gram,TF-IDF char 3-5gram,label
0.0,0.3978182069240944,0.3384446759820281,0.396900496771356,0.36327513316146065,0.37400884183323335,0.3447444238935279,0
0.0,0.45192043051269365,0.6320376571232486,0.2683057725320356,0.42973773658874787,0.3958944442169555,0.4201065507465624,0
0.0,0.32619829533104994,0.5215974289781572,0.23549801560140837,0.30650952947792043,0.4495401932831946,0.42649124631314106,0
0.0,0.30625538491989784,0.20625465832199788,0.5025703280175464,0.2050688603454156,0.3719716230229157,0.30481915908392754,0
0.0,0.42333651913787423,0.46687832478733843,0.6692228324226943,0.47649823603634295,0.40902005677363995,0.3684359059434487,0
0.0,0.4890152160520418,0.3569143972682479,0.10446255558493653,0.3412237410907647,0.2352538777572299,0.21990725258930496,0
0.0,0.23880265565860795,0.11124289421816407,0.36311203812627874,0.11491836865406486,0.4425380409339226,0.4493313673361169,0
0.0,0.48266935504472774,0.48731074180338074,0.4623744842006928,0.3330190036448027,0.3687613273529039,0.3842242901994749,0
0.0,0.37664545352824913,0.18080331976012273,0.3286281793581955,0.12465583504074584,0.36285797575841494,0.3473531346557065,0
0.0,0.8445712141817305,0.8736638510812345,0.5569961442653903,0.8906399001072473,0.2604074328646614,0.3250444854731852,0
0.0,0.540664299227208,0.5199501798908068,0.8547790772429638,0.907360489557313,0.3514564062311214,0.32542652491843094,0
0.0,0.6124510762411938,0.5867575876424405,0.5952746909121702,0.7549415834050832,0.4821799575929706,0.5245202091284964,0
0.0,0.5406252904725671,0.5887818445277965,0.35214035525416876,0.2659639614760162,0.3568043152133041,0.37182623314573104,0
0.0,0.3088696673561171,0.21810934025170914,0.5033131433412952,0.29154997067690525,0.4168536400683026,0.3798596192336808,0
0.0,0.6056246240280029,0.5808975331550967,0.5200793059838189,0.2716027067125696,0.38704787861317347,0.32547220642478203,0
0.0,0.46612263516608055,0.4508352947752883,0.2672227116556277,0.12802048446482822,0.3455133931452484,0.41316406232629593,0
0.0,0.5185279595276914,0.5527575643145825,0.9672276896772847,0.9529874191976653,0.36376279487200786,0.36960858968908816,0
0.0,0.5099094263393433,0.6221105820463512,0.16112119807961886,0.26653258501491345,0.40302847236225736,0.3981381816696278,0
0.0,0.50936792479834,0.48016756479173417,0.2818997795751541,0.17349172152072004,0.35266216450919746,0.440683848094306,0
0.0,0.5273423555429017,0.48611135309394926,0.8661758076916751,0.7236132211647619,0.3421461970288405,0.3727860421824608,0
0.0,0.23969729626599823,0.21706008772944219,0.27978008943792215,0.09728759968156253,0.317271694360603,0.30149936051501347,0
0.0,0.3137817828299948,0.37613756926472264,0.2324282793700323,0.11946318766056718,0.34212439298291825,0.3113895321188738,0
0.0,0.17407253728816813,0.05203504785228972,0.09957257009050338,0.013381873979251788,0.38125270877954803,0.3707106368916211,0
0.0,0.6463455341005262,0.6713580673153134,0.169308365939764,0.22050744088431337,0.20636856910354048,0.27227689913862985,0
0.0,0.5192026865656092,0.3926416928305732,0.24848755658233773,0.24187730431507,0.42159066952866137,0.41682225919518345,0
0.0,0.1757068462538062,0.0277945119810248,0.1430918270301378,0.029956804522766424,0.3699218912762755,0.3588870912151877,0
0.0,0.7476119482598678,0.6933734025776925,0.30769160778169447,0.3013178642445663,0.48673186770873844,0.5496345650297854,0
0.0,0.5038185010385078,0.32502004474384855,0.301473881064773,0.37367984124929393,0.3198154803368267,0.3228391182322772,0
0.0,0.6777570739774063,0.6042277186135314,0.43530581288568226,0.5675879952336138,0.3185880924442367,0.3252862764754425,0
0.0,0.3124251996567891,0.22929893335805085,0.326516631682404,0.2774349722197492,0.3259824457312846,0.36492690884717344,0
0.0,0.5559713602332054,0.4860425876790148,0.25536700430642884,0.4606516938780219,0.2639152220066776,0.2703888913894835,0
0.0,0.754859830515026,0.7748977239389545,0.5254484278359887,0.6543450788251587,0.2684152211885217,0.3105299979677162,0
0.0,0.3872932853575586,0.6431240433155682,0.6822341805232075,0.8047452001146029,0.430929967214123,0.46924015448273987,0
0.0,0.6124063481589256,0.48140905206079176,0.6513321490807709,0.5367225569011946,0.40890865180798863,0.3725584719926686,0
0.0,0.34074665160868334,0.13325252276309957,0.43999191660887005,0.36267031983526,0.45438428792086,0.46198161729359877,0
0.0,0.2583370565129761,0.2213072935419432,0.17689375043981906,0.038931408945680555,0.4298376455770908,0.37796135485679566,0
0.0,0.5027014869166033,0.36908087564255804,0.15434745197684197,0.08407107445585203,0.32592076537188486,0.33070812253846327,0
0.0,0.39146685558414346,0.3230524105947862,0.3484680756928783,0.174744431682195,0.32706355584450447,0.3242532585178697,0
0.0,0.5130929591824571,0.2561724125242757,0.18915906565457494,0.09693512453837053,0.2727248979810949,0.29025426401694554,0
0.0,0.3532366163570905,0.16827698160486984,0.23959948945812554,0.04546860480846869,0.24194464415060776,0.2477737437963682,0
0.0,0.09906472970604349,0.039558016400929194,0.2493677538566959,0.00718481075485385,0.48807025796585846,0.43713984433095454,0
0.0,0.6660244383626673,0.8790948994548928,0.5525546905871539,0.7720681020293984,0.5852506277598261,0.6221892071124702,0
0.0,0.11004997763028139,0.03690599745862758,0.18192851371286972,0.02048273053976473,0.4342823378004139,0.360012464058423,0
0.0,0.7073415780380728,0.7105127393617835,0.09835046892961027,0.6196550095006568,0.43015130308151994,0.3852229108383456,0
0.0,0.3918113822103413,0.21859023043796152,0.16917461703617204,0.1320685403785759,0.34995853712035735,0.3412838126309999,0
0.0,0.44435756499199613,0.5832761175708947,0.20240469786635035,0.11730148997872662,0.3792669646278947,0.37455136971236525,0
0.0,0.5440435661716652,0.38133510586505726,0.5766622691015155,0.2632175340622438,0.31883959656310845,0.3425654052960987,0
0.0,0.400457756265859,0.48431792676322266,0.7930274330803184,0.7462595207071278,0.4509732564216372,0.47904555124693193,0
0.0,0.597480205042844,0.7523279110127985,0.7869030096617546,0.9404150826702151,0.5158011818371276,0.5021632372681505,0
0.0,0.31932710347061843,0.21010607532983133,0.425308214391395,0.1715981843631848,0.30748887999695207,0.29843094918878516,0
0.0,0.445582177198714,0.2563347653104213,0.10288707284693759,0.1591927297299569,0.23188549299783562,0.2618906810733449,0
0.0,0.5730292926137618,0.5796445130730563,0.48795474930300287,0.3242653014823768,0.28692614092434343,0.3264446600833705,0
0.0,0.18088085052326602,0.18693130156658924,0.49668202979623777,0.0952542008239053,0.420514314868106,0.4504505721566917,0
0.0,0.35116131338462103,0.20167498869911782,0.5318108026108123,0.4009858417350903,0.4777153901976292,0.5225523264011437,0
0.0,0.6619272802148987,0.7610207448200244,0.2946184135094631,0.2812828657871087,0.3324916788973816,0.3438887583431833,0
0.0,0.46886390527802957,0.5020461217911888,0.2796105719902423,0.27290088167045146,0.26995833112906464,0.2386854800084229,0
0.0,0.7817180960475083,0.7261432896635547,0.1634599109113018,0.7406800351642605,0.44404511691116016,0.5459679457091994,0
0.0,0.2767509357573964,0.3963492850561698,0.2991224140245425,0.1505430502572705,0.2922821195545654,0.24540612076331034,0
0.0,0.7078291993833272,0.8766172378164827,0.31803624743564385,0.7390059554077395,0.35910705350303934,0.36280323172440204,0
0.0,0.5608766656837957,0.5429779541826935,0.7819245963680167,0.883258995994819,0.3958207358940216,0.3429768811407268,0
0.0,0.2283558954018327,0.12233180887970341,0.771722291997973,0.1833718702066665,0.5655077244010652,0.5283111801725856,0
0.0,0.2228856636890165,0.1215612479265317,0.14248615640248127,0.1029038088610256,0.4683643285252378,0.42463636905476704,0
0.0,0.5213300008622305,0.5424198421545845,0.4122553821430729,0.28618770839784713,0.26125628692589375,0.30028472260632716,0
0.0,0.5019942372914896,0.4531965232125873,0.32138862673248153,0.25862755884283006,0.3193299094780027,0.3065979463084705,0
0.0,0.6266670838315543,0.6260015378016036,0.4139038120024098,0.32949468374359475,0.34217913248626936,0.33780131993427104,0
0.0,0.2189756677846865,0.38713697349287257,0.19622367902865032,0.167748007131981,0.5554646900394923,0.5170996920310704,0
0.0,0.26232110171686174,0.13948258149801426,0.641593346929079,0.26436141649436873,0.40199942363999275,0.3748063613179346,0
0.0,0.4584580814709202,0.39499127370244935,0.3153612143215993,0.2898983176408353,0.40901663230411034,0.41029607466648993,0
0.0,0.3298945180122635,0.29265511708693137,0.4440414683037913,0.16178359199699088,0.6650730051743607,0.5784793337413248,0
0.0,0.25038362138149717,0.16998143240407265,0.21608004884103443,0.044092008475532234,0.42351510434673356,0.375007434922911,0
0.0,0.313823107734136,0.17716660240299476,0.06632441587210966,0.08009978240881954,0.31817256240456027,0.28122706921419915,0
0.0,0.406639609581296,0.3494489721857011,0.5443472221993315,0.42268868455814557,0.5741902518628328,0.512122705881134,0
0.0,0.44824147941549974,0.24527555148858243,0.37810561593903325,0.42506140307375073,0.37967499740843463,0.3542227092936984,0
0.0,0.7227768602286253,0.8556001236543349,0.5113236228102249,0.7213634051755646,0.24527414295991173,0.2728658172751569,0
0.0,0.6523707746469269,0.5692565397360309,0.24559218142823158,0.48179962242777996,0.3194239135562059,0.3375611726458635,0
0.0,0.4142913602507436,0.397521505184279,0.30643785115117694,0.2809036349198274,0.36874778579071704,0.3120972879306897,0
0.0,0.5643272563868031,0.4275364284297415,0.3393198144122092,0.223024518330168,0.3130525070343944,0.3264538724781857,0
0.0,0.6140952475793603,0.7613671971601029,0.23512981926277426,0.4895686994085541,0.5769051294354857,0.5317827296528669,0
0.0,0.5433786690091486,0.3218302677742312,0.8140405631854298,0.6695642506643026,0.38297497087546345,0.4081822516554311,0
0.0,0.39036598893875707,0.32880585322047934,0.6794055269052488,0.4630386458607091,0.48322442960537115,0.4791694963675682,0
0.0,0.26381682186196637,0.46297926697654335,0.9079454138978089,0.6861367001166555,0.5225504694651615,0.5648416177551845,0
0.0,0.6007539246971142,0.5430103404268685,0.3371475364108168,0.16083551301064775,0.3407073747700146,0.3352577837334784,0
0.0,0.26853734623057257,0.15407239246869323,0.16627429354001824,0.030598576584607677,0.39221854732472633,0.4061303539754516,0
0.0,0.6614392316038646,0.5901951221114413,0.15869483142299456,0.2610799684759656,0.36686541874034206,0.3890845596260289,0
0.0,0.2340019807549631,0.2859008695996599,0.3662653228198173,0.13012360510879314,0.32993426998209335,0.3588694729164866,0
0.0,0.41412241140821165,0.2702111202380256,0.4178005877145372,0.1456219294856552,0.35670397227087236,0.3767816962785595,0
0.0,0.3391914960214208,0.11546013121714735,0.34114539727022486,0.1608603981654128,0.539416922603947,0.5436193578625143,0
0.0,0.542645489181169,0.46836737969619247,0.32461606788890435,0.15903136710508764,0.2776176371342226,0.31275857406677615,0
0.0,0.576733241682404,0.4947142800464879,0.1003404633256761,0.15995446812029446,0.5207889455032032,0.5100202405885516,0
0.0,0.6722364625837607,0.7899468025157311,0.5110444425962862,0.807878950223258,0.4165786480115729,0.39278363725009313,0
0.0,0.5445533207083193,0.6542151856629004,0.9034735554762208,0.7330738236775767,0.4817282892343694,0.5076346057949795,0
0.0,0.3569468036828848,0.34394381121103434,0.8344712810045518,0.4770175217519169,0.38493557312571236,0.41865180346960146,0
0.0,0.4944403120998187,0.36162117457476844,0.34525496278477463,0.23305288346491423,0.2074649735777306,0.24362394074677463,0
0.0,0.4823547764199968,0.5570979596258474,0.371703505686344,0.5110577615053347,0.3758080945830595,0.39313643573824647,0
0.0,0.420231501264967,0.3333539542978964,0.36718882572604994,0.27053212621475914,0.3755817467330701,0.4061925505593229,0
0.0,0.5126117314282229,0.4379567475923879,0.6430310921776525,0.684659116073969,0.37443727211155664,0.41153479020328565,0
0.0,0.5725985628587953,0.6108087511629405,0.42773877160251017,0.38482316663495875,0.3216416630976678,0.328367118821288,0
0.0,0.09855480525131347,0.046726754917508384,0.19988914261715157,0.01232457016425257,0.25719433836325933,0.2829510999600635,0
0.0,0.2852338654095337,0.5235247359685082,0.7347594822533516,0.3783223050864577,0.46698856059181154,0.45540371381820977,0
0.0,0.646935045327957,0.5862038453764283,0.6285918095588956,0.7607895151838269,0.3871883925918075,0.40181730669112037,0
0.0,0.6504019473067809,0.6452532507718434,0.5171744625219404,0.22921008933895992,0.4873140708935047,0.481089632527029,0
0.0,0.27693229266162483,0.2688061628239226,0.2703708173571977,0.22975809314319728,0.2963066902834483,0.2752672334945406,0
0.0,0.44500020959211073,0.23556448566677238,0.5423321457335433,0.28717213058170643,0.3102014112782535,0.3037178453535081,0
0.0,0.4959429874067955,0.44094339632833546,0.8286317134921053,0.588231082881398,0.472353742523984,0.40865777499695116,0
0.0,0.4936152805822968,0.25495520275716543,0.38353420205274913,0.3431888939174566,0.39117761827224073,0.3840528568389717,0
0.0,0.20009843131082378,0.19221422820964854,0.27547028025194564,0.12299447750111467,0.3869437154235616,0.39175496414538746,0
0.0,0.301067638203344,0.1464684847992282,0.04645445986356843,0.028575292668992065,0.2674699423882215,0.2965868874236658,0
0.0,0.3306253957664357,0.4917989614236391,0.2780035583307432,0.3669401047793694,0.5023488629357851,0.44552919116705725,0
0.0,0.6733783096245476,0.8148582280490226,0.6895812139019877,0.8587973666381419,0.6523598188658697,0.6554203365301963,0
0.0,0.3821977736778632,0.20272473822738352,0.3435260225571318,0.204366361366904,0.3446061050947554,0.3074419089728423,0
0.0,0.4169695916312337,0.3264118378131678,0.49320096198554236,0.16644200838627726,0.45919069141189367,0.4224597367664602,0
0.0,0.3044320604246423,0.12118117673327641,0.2102077972741414,0.1038998135784273,0.3516722476002516,0.36844556257318434,0
0.0,0.28124480806250435,0.15667338305938214,0.27327346904004024,0.019360780083611705,0.2693761069744129,0.2255784370006276,0
0.0,0.6720040928145237,0.7101605940896818,0.37711947822578573,0.5248138791621838,0.3819808728415469,0.43453391731663454,0
0.0,0.49494003745648063,0.25655796521716345,0.228177264894711,0.16793985837791653,0.4058252549222833,0.4298643444475886,0
0.0,0.3445154388183904,0.19375642035024332,0.3177062341733269,0.3309070544571044,0.338205702631894,0.3288929007532827,0
0.0,0.1911268145568043,0.051966166092108634,0.1966055860373244,0.032874794869767965,0.3513311747886658,0.43391297886636837,0
0.0,0.31432619341637735,0.202633610632944,0.16717706740106508,0.10897815562443111,0.2624131112370801,0.31704827874404906,0
0.0,0.5575295900843014,0.5270848175466026,0.10550733881443475,0.3105685052257886,0.31569544089733015,0.3095370873921619,0
0.0,0.2946768320354138,0.16944420596342646,0.6187600901726205,0.1932382935977514,0.4224619998913032,0.43616179798712357,0
0.0,0.4330756470888362,0.28582690993016746,0.3523596606612967,0.1630986197600591,0.2811611907559821,0.28127635072797724,0
0.0,0.7166421614407829,0.6331540550578685,0.731217570257997,0.9409384786826662,0.3071631790093382,0.35270445884228413,0
0.0,0.285434373669488,0.17803406421847212,0.16767430396747512,0.0767498548128518,0.3403254504140744,0.3068797559153323,0
0.0,0.4812454209302423,0.45435141823234193,0.2745330952560693,0.18962854253121192,0.5054143292269766,0.49639064422313856,0
0.0,0.4386289673645516,0.5323683950662826,0.1270699250963327,0.4258351747593784,0.38322953823548467,0.44256060719485096,0
0.0,0.4185104490331241,0.24302039229319083,0.5504582445906716,0.08426779004733467,0.3003346573512148,0.2989750233855168,0
0.0,0.48516996534892415,0.46264846404689425,0.22457222703410956,0.27487386657167984,0.3859153622483637,0.35838691281071433,0
0.0,0.6187933141053786,0.5594473812676724,0.2030934631360838,0.4138711567827881,0.4105154588200297,0.3922377066520096,0
0.0,0.43144190228656065,0.6699013165289193,0.5137480078740108,0.7185685219046831,0.47959141967129665,0.4993469974123158,0
0.0,0.5656228421981383,0.5609146905826401,0.18694501905266991,0.08710155225575848,0.2343409111166955,0.2869124907803193,0
0.0,0.27443190054333844,0.09232511344053378,0.10824475780774163,0.09825912185877336,0.4687892921736797,0.46798415366761736,0
0.0,0.5579094723725122,0.6618228452090359,0.6153555155749063,0.8558395933703137,0.586363932980317,0.6577901868709939,1
0.0,0.5839302772484629,0.32843087382138514,0.4200448432135614,0.4474438507954329,0.5998497102869218,0.62326531966006,1
0.0,0.6536143146733634,0.6444244777076583,0.4138022928743156,0.846378749371816,0.3248812698759532,0.3502760398902863,1
0.0,0.40603631845607985,0.46096184439171173,0.9119892886943554,0.8878742169398443,0.5536041456096792,0.48303819777455087,1
0.0,0.6541591333104492,0.8550162707704354,0.6994841467939286,0.9770889180278916,0.7179113455103981,0.6829211557379333,1
0.0,0.527367033716285,0.4197244386722345,0.6510644973242561,0.857340186980444,0.38003237335953977,0.3719615704294136,1
0.0,0.4367143067906928,0.5077697749870451,0.5835460465720239,0.6268325538966086,0.579788811190319,0.6133486760751578,1
0.0,0.6538038752617079,0.6252679384374923,0.5579641188417211,0.8780170004576237,0.6144011621887869,0.6195157106745064,1
0.0,0.18362767574421274,0.217658400542221,0.6525282837175442,0.36381393544807306,0.6220482204464248,0.5933711465098517,1
0.0,0.32311554529831754,0.7135061776753328,0.9135076126634619,0.8994532068554296,0.7231099722200244,0.7299756352571896,1
0.0,0.49631703804376937,0.5037695812668834,0.26471341662452663,0.4712761189731499,0.3153180262745137,0.359874539935131,1
0.0,0.7104213180471343,0.8395078106718783,0.6806960066769361,0.8382700116686511,0.6209791599179949,0.6203111090988116,1
0.0,0.2299567071541026,0.3445667435121221,0.22288318464789086,0.14324460361102412,0.4799639447469703,0.470936780733579,1
0.0,0.7641070288536383,0.7986818731254184,0.8267857579989739,0.9365862402816774,0.5227902582665015,0.5287252642197938,1
0.0,0.5594060652628261,0.45292403962964534,0.04024173820001575,0.08865843680406892,0.441410051998471,0.4489398669956923,1
0.0,0.6078699956684995,0.348179666213002,0.4769364928561755,0.5736054355369242,0.3721649335460623,0.4111066404552267,1
0.0,0.10859848024966505,0.6524279977520744,0.6191689176692805,0.48346985253164804,0.5975130762174058,0.5617593801144942,1
0.0,0.41707253270992,0.5438495636867575,0.8652018456998961,0.7804674864542064,0.4204486347474444,0.4059629073565506,1
0.0,0.6047197956638527,0.5710380177433727,0.20376807163134333,0.12423950463002838,0.3900643486851555,0.3797960651470621,1
0.0,0.47311637569302584,0.2497239578952904,0.11777737940981363,0.07281042391206957,0.3712352807316089,0.34188510155464746,1
0.0,0.4828636358973643,0.26299925702370885,0.2001413472954817,0.08167892378674753,0.3160155580967786,0.3485286201585029,1
0.0,0.577616609144327,0.5602049169193436,0.6207227653637426,0.5850971126459591,0.551805939231036,0.6053433344668384,1
0.0,0.4572206322848711,0.8904625072822322,0.8556057881290382,0.9222383982887645,0.7127003639154048,0.7090116190389988,1
0.0,0.6634643940880726,0.7374099242958866,0.8308464212550085,0.9564152162960745,0.5973924976191661,0.6580265117321903,1
0.0,0.7106226619095967,0.6252591101579471,0.524348203146506,0.5367020536654226,0.47983901947961033,0.4812670195870841,1
0.0,0.628998493474879,0.7020181700363135,0.35429535028094994,0.47114096472634903,0.38123280914251145,0.43018904075113146,1
0.0,0.500829975149278,0.5181003422295436,0.5542589058076826,0.5089652042556663,0.4617751872573887,0.4678700423302117,1
0.0,0.580936437292078,0.704007107226494,0.8662300103097642,0.8981223005704742,0.6962317404091776,0.7130670721695659,1
0.0,0.40574409996127636,0.3973328858485939,0.6569359516064066,0.5494065537321086,0.4491070253312577,0.4353961391891817,1
0.0,0.42791273913292605,0.5462458085927064,0.22661704218429155,0.0951444460082397,0.5490796967893345,0.5424130924469238,1
0.0,0.5604242086321954,0.7846639872688017,0.4199011206069094,0.5797918220714733,0.46854318954565893,0.48341682326939284,1
0.0,0.6284166993574856,0.6799981879068226,0.4226548131176323,0.33685762743874653,0.37724785958225276,0.4454296488336237,1
0.0,0.3935446392214476,0.34837323128493347,0.5041100689364055,0.11666908894149401,0.32561329757431956,0.3637295009149129,1
0.0,0.7216474546036176,0.5620436497212975,0.12258757646034446,0.27938280945391397,0.44362200118843453,0.47120326156169084,1
0.0,0.5491184333536726,0.5341793220371093,0.444493976194121,0.6213081675059166,0.4742198545480855,0.47144467250593947,1
0.0,0.7155014543704855,0.6323602199577115,0.27840131879496766,0.5936199414416117,0.45414776865537265,0.4533145141027661,1
0.0,0.48444916939600685,0.5749303609609189,0.11113210184588398,0.20901954005517856,0.5483358094914325,0.5547268998335405,1
0.0,0.5256945893197066,0.30122223239243423,0.4077609780011969,0.4587901698155588,0.5578958993523567,0.523656498515048,1
0.0,0.6590051890931551,0.8043003277534094,0.42448946526275666,0.8368351581677965,0.5718203806128768,0.6051859392053351,1
0.0,0.7770570305299551,0.9502843239991815,0.8189803521369065,0.9850910217351287,0.639575281746095,0.6139775001531997,1
0.0,0.7144741674908335,0.6759625194141127,0.8185571392841338,0.8662606755837736,0.5724277242248383,0.5564657591197715,1
0.0,0.6787217493401496,0.8329488050843656,0.45687290084671517,0.6096557767142923,0.5560728602654834,0.5330973818326433,1
0.0,0.5880775004278718,0.36453538353076603,0.45146220805919973,0.3340723928670738,0.4859827413007909,0.5162248189093882,1
0.0,0.457497083016727,0.3251458117013449,0.7869573136313175,0.45945423960732923,0.6492580366069576,0.6368695183069384,1
0.0,0.5541628686113333,0.8591362721044998,0.5115359948736724,0.895016701290747,0.5666784819248383,0.7056885979763752,1
0.0,0.43242666672925595,0.4346294877964204,0.24956870131046144,0.24218290645332557,0.4380846145298064,0.42885213884126944,1
0.0,0.5411903210819922,0.5956565009092321,0.9103697580487149,0.9396195387419863,0.56263046655714,0.571232174965771,1
0.0,0.5854468180888525,0.5698707325171,0.49622331881373477,0.39195613985553013,0.4860688245761956,0.502035772105372,1
0.0,0.3044449532832312,0.2943805166919837,0.48298619316240166,0.4295310260073584,0.5318081683629337,0.5092307721722527,1
0.0,0.4584688732552501,0.5752159983466447,0.8499518691150444,0.8028648256024796,0.65304535701734,0.6357841648020017,1
0.0,0.746883619085544,0.8306063814953216,0.838614224297805,0.9174235776241865,0.5505648286937332,0.6135338236041731,1
0.0,0.6537915226983739,0.4324468186162694,0.4052926456605729,0.5202327440683888,0.3670613342831305,0.42834609416700975,1
0.0,0.8395643695823741,0.8418856429110813,0.42846109405726224,0.8013525855066866,0.5114386285343062,0.6040377073186239,1
0.0,0.8209221725336902,0.8652238796405017,0.610567725153494,0.9247268412875422,0.663769943930334,0.6789173426838155,1
0.0,0.4025317755134621,0.36817190265435357,0.27055281660330616,0.08665581611177124,0.573559961021963,0.5404937711151112,1
0.0,0.24132666534983738,0.3220997984647188,0.7251387939459284,0.48735913127987496,0.6574250816406334,0.5967660596080542,1
0.0,0.5601724994805242,0.47357582135218257,0.7412755755388639,0.7778272930179978,0.5086598962586562,0.5860333686521284,1
0.0,0.6065940030399707,0.4357614472569423,0.2812331170033673,0.28733142444571713,0.3817086323479292,0.3893906949908209,1
0.0,0.39640190929534536,0.38247557182258135,0.47000085190421165,0.5326496757439566,0.45535981543578885,0.4827108620737627,1
0.0,0.6889438092886614,0.7510701262735804,0.8953760505409706,0.9630113451863338,0.6194555181491326,0.61684831537269,1
0.0,0.6111032190513069,0.6289624347203098,0.32992432580948367,0.35240403206781534,0.4711155758988486,0.4261089310839258,1
